name,list1,list2,list3,list4
台北市單親家庭服務中心,0,0,1,0
台北市第一兒童發展中心,0,0,1,0
台北市瞽者福利協進會,0,0,1,0
台北市弘愛服務中心,0,0,1,0
台北市基督教美門協會,0,0,1,0
台北市康復之友協會社區復健中心,0,0,1,0
台北市蘭心家園,0,0,1,0
台北市龍山婦女服務中心,0,0,1,0
台北市龍山老人服務中心,0,0,1,0
台北市龍山啟能中心,0,0,1,0
台北市私立心路兒童發展中心,0,0,1,0
台北市松德第二團體家庭(公設民營),0,0,1,0
台北市萬芳發展中心,0,0,1,0
台北市希望家園,0,0,1,0
台北市信義老人服務中心,0,0,1,0
台北市一壽重殘照顧中心,0,0,1,0
台北市永明發展中心,0,0,1,0
台北市政府社會局委託天主教耕莘醫院辦理台北市至善老人安養護中心,0,0,1,0
台北市智障者家長協會,0,0,1,0
台北縣愛兒兒童發展中心,0,0,1,0
台北縣愛智發展中心,0,0,1,0
台北縣慈芳庇護工場,0,0,1,0
台北縣慈佑庇護工場,0,0,1,0
台北縣友好潛能發展中心,0,0,1,0
台北縣政府委託財團法人屏東勝利之家辦理台北縣慈育庇護工場,0,0,1,0
台北縣政府委託財團法人天主教耕莘醫院辦理台北縣愛德養護中心,0,0,1,0
台北縣政府委託財團法人天主教光仁社會福利基金會辦理聖心兒童發展中心,0,0,1,0
台北縣政府委託財團法人中華啟能基金會辦理三峽潛能發展中心,0,0,1,0
台北縣政府委託屏東基督教勝利之家辦理台北縣慈泰庇護工場,0,0,1,0
台東縣家庭照顧者關懷協會,0,0,1,0
台東縣鹿野鄉社區健康促進協會,0,0,1,0
台東縣原住民社會福利促進協會,0,0,1,0
台東縣志願服務協會,0,0,1,0
台南市婦女福利服務中心,0,0,1,0
台南市基督教疼厝邊全人發展關顧協會,0,0,1,0
台南市女性權益促進會,0,0,1,0
台南市生命線協會,0,0,1,0
台南市自閉症協進會,0,0,1,0
台灣八八水災小林村重建發展協會,0,0,1,0
台灣國際身心障礙游泳協會,0,0,1,0
台灣基督教好牧人全人關顧協會,0,0,1,0
台灣基督長老教會承辦高雄縣身心障礙福利服務中心,0,0,1,0
台灣脊髓肌肉萎縮症病友協會,0,0,1,0
台灣女人連線,0,0,1,0
台灣社會福利總盟,0,0,1,0
台灣社區互助照顧行動協會,0,0,1,0
台灣身心障礙福利商品推廣聯盟,0,0,1,0
台灣省社會發展研究學會,0,0,1,0
台灣刑事法學會,0,0,1,0
台灣揚帆協會,0,0,1,0
台灣預防醫學學會,0,0,1,0
台中市北區居家服務支援中心,0,0,1,0
台中市家庭照顧者關懷協會,0,0,1,0
台中市沐風關懷協會,0,0,1,0
台中市磐頂社區關懷協會,0,0,1,0
台中市搜救暨保護協會,0,0,1,0
台中市霧峰區舊正社區發展協會,0,0,1,0
台中市原住民婦女會,0,0,1,0
台中縣石岡鄉社區文化發展協會,0,0,1,0
臺北市佛教觀音線協會,0,0,1,0
臺北市氣球藝術教育學會,0,0,1,0
臺北市三玉啟能中心,0,0,1,0
臺北縣板橋市動態閱讀協會,0,0,1,0
臺東縣耕心者關懷協會,0,0,1,0
臺南市心智障礙關顧協會,0,0,1,0
臺灣雷特氏症病友關懷協會,0,0,1,0
臺灣社會工作專業人員協會,0,0,1,0
臺灣原住民教育經濟發展協會,0,0,1,0
臺中市美麗境界關懷之友協會,0,0,1,0
臺中市山海屯康復之友協會,0,0,1,0
臺中市視障者關懷協會,0,0,1,0
臺中市新生命戒癮成長協會,0,0,1,0
桃園市腦性麻痺協會,0,0,1,0
桃園縣生命線協會,0,0,1,0
心路社會福利基金會南區服務處,0,0,1,0
新竹市慈牧全人關懷協會,0,0,1,0
新竹市聲暉協會,0,0,1,0
伊甸基金會附設台北市私立八德服務中心,0,0,1,0
伊甸基金會高雄市事務所辦理鳳山區兒童早期療育發展中心,0,0,1,0
伊甸社會福利基金會附設南投服務中心,0,0,1,0
宜蘭縣礁溪鄉時潮社區發展協會,0,0,1,0
宜蘭縣南澳鄉公所,0,0,1,0
宜蘭縣社會福利館老人日間照顧中心,0,0,1,0
宜蘭縣政府委託伊甸社會福利基金會辦理老人日間照顧中心,0,0,1,0
雲林縣兒童少年福利保護協會,0,0,1,0
彰化縣埔鹽鄉廍子社區發展協會,0,0,1,0
彰化縣基督教青少年福利促進協會,0,0,1,0
彰化縣秀水鄉鶴鳴社區發展協會,0,0,1,0
彰化縣志願服務協會,0,0,1,0
中和兒童發展中心,0,0,1,0
中華飛揚關懷協會,0,0,1,0
中華基督教救助協會辦理南投縣竹山鎮第二生活重建中心,0,0,1,0
中華民國癌症希望協會,0,0,1,0
中華民國白浪青少年發展協會,0,0,1,0
中華民國傳愛社會福利暨服務協會辦理南投縣水里鄉生活重建服務中心,0,0,1,0
中華民國兒童福利聯盟文教基金會-南區辦事處,0,0,1,0
中華民國關愛社會福利協會,0,0,1,0
中華民國關懷腦瘤兒童協會,0,0,1,0
中華民國弘道志工協會,0,0,1,0
中華民國弘道志工協會(南部服務處),0,0,1,0
中華民國紅十字會台灣省嘉義縣支會,0,0,1,0
中華民國紅十字會台灣省台中縣支會,0,0,1,0
中華民國僵直性脊椎炎關懷協會,0,0,1,0
中華民國老人福利機構協會,0,0,1,0
中華民國劉俠（杏林子）之友會,0,0,1,0
中華民國啟聰協會,0,0,1,0
中華民國啟智協會,0,0,1,0
中華民國思樂醫之友協會,0,0,1,0
中華民國先天及代謝疾病關懷之友協會,0,0,1,0
中華民國心智障礙者體育運動總會,0,0,1,0
中華民國運動神經元疾病病友協會,0,0,1,0
中華民國障礙科技發展協會,0,0,1,0
中華平安服務協會,0,0,1,0
中華啟能基金會,0,0,1,0
中華啟智工作人員協會,0,0,1,0
財團法人創世社會福利基金會,0,0,0,1
財團法人東元科技文教基金會,0,0,0,1
財團法人公共電視文化事業基金會,0,0,0,1
財團法人海棠文教基金會,0,0,0,1
財團法人鴻佳啟能庇護中心,0,0,0,1
財團法人惠光導盲犬教育基金會,0,0,0,1
財團法人基督教聖道兒少福利基金會,0,0,0,1
財團法人建弘文教基金會,0,0,0,1
財團法人鉅明文教基金會,0,0,0,1
財團法人十方啟智文教基金會,0,0,0,1
財團法人私立西田社布袋戲基金會,0,0,0,1
財團法人台北市蘋果日報社會福利慈善基金會,0,0,0,1
財團法人台北市私立勝利身心障礙潛能發展中心,0,0,0,1
財團法人台北市喜樂家族社會福利基金會,0,0,0,1
財團法人台南市樂扶社會福利慈善事業基金會,0,0,0,1
財團法人台南市私立朝興社會福利慈善事業基金會,0,0,0,1
財團法人台灣早產兒基金會,0,0,0,1
財團法人臺北市基督徒救世會社會福利事業基金會,0,0,0,1
財團法人臺北市私立愛愛院,0,0,0,1
財團法人臺北市志玲姊姊慈善基金會,0,0,0,1
財團法人臺灣基督教門諾會附設花蓮縣私立善牧中心,0,0,0,1
財團法人桃園縣私立安康啟智教養院,0,0,0,1
財團法人亞太心理腫瘤學交流基金會,0,0,0,1
財團法人仰山文教基金會,0,0,0,1
財團法人兆豐慈善基金會,0,0,0,1
財團法人紙風車文教基金會,0,0,0,1
財團法人中國國際商業銀行文教基金會,0,0,0,1
財團法人中華民國(台灣)安寧照顧基金會,0,0,0,1
財團法人中華文化社會福利事業基金會,0,0,0,1
財團法人主婦聯盟環境保護基金會,0,0,0,1
屏基醫療財團法人屏東基督教醫院,0,0,0,1
社團法人台北市希望社會服務協會,0,0,0,1
社團法人台北市自閉症家長協會,0,0,0,1
社團法人台灣彩虹愛家生命教育協會,0,0,0,1
社團法人台灣非營利事業經營管理協會,0,0,0,1
社團法人台灣婦女團體全國聯合會,0,0,0,1
社團法人台灣原聲教育協會,0,0,0,1
社團法人台灣展翅協會,0,0,0,1
社團法人台灣走出埃及輔導協會,0,0,0,1
社團法人桃園佛教無意捨協會,0,0,0,1
社團法人桃園縣愛與祥和公益聯盟總會,0,0,0,1
社團法人桃園縣蘆竹鄉實踐禪心協會,0,0,0,1
社團法人中華基督教救助協會,0,0,0,1
社團法人中華民國保護動物協會,0,0,0,1
社團法人中華民國寵物友善協會,0,0,0,1
社團法人中華民國老人福利推動聯盟,0,0,0,1
社團法人中華民國腦性麻痺協會,0,0,0,1
社團法人中華民國身心障礙聯盟(原殘障聯盟),0,0,0,1
社團法人中華民國身心障礙者藝文推廣協會,0,0,0,1
社團法人中華民國運動神經元疾病病友協會,0,0,0,1
社團法人中華民國智障者家長總會,0,0,0,1
社團法人中華民國自閉症總會,0,0,0,1
社團法人中華社會福利聯合勸募協會,0,0,0,1
社團法人中華組織發展協會,0,0,0,1
台灣室內樂藝術推廣協會,0,0,0,1
中華民國台灣羅夏莎愛心公益會,0,0,0,1
